year,category,winner,entity
1973,FILM EDITING,False,The Day of the Jackal
1973,FILM EDITING,False,The Exorcist
1973,FILM EDITING,False,Jonathan Livingston Seagull
1973,FILM EDITING,True,The Sting
1973,FOREIGN LANGUAGE FILM,True,Day for Night
1973,FOREIGN LANGUAGE FILM,False,The House on Chelouche Street
1973,FOREIGN LANGUAGE FILM,False,L'Invitation
1973,FOREIGN LANGUAGE FILM,False,The Pedestrian
1973,FOREIGN LANGUAGE FILM,False,Turkish Delight
1973,MUSIC (Original Dramatic Score),False,Cinderella Liberty
1973,MUSIC (Original Dramatic Score),False,The Day of the Dolphin
1973,MUSIC (Original Dramatic Score),False,Papillon
1973,MUSIC (Original Dramatic Score),False,A Touch of Class
1973,MUSIC (Original Dramatic Score),True,The Way We Were
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,Jesus Christ Superstar
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),True,The Sting
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,Tom Sawyer
1973,MUSIC (Song),False,A Touch of Class
1973,MUSIC (Song),False,Live and Let Die
1973,MUSIC (Song),False,Robin Hood
1973,MUSIC (Song),False,Cinderella Liberty
1973,MUSIC (Song),True,The Way We Were
1973,BEST PICTURE,False,American Graffiti
1973,BEST PICTURE,False,Cries and Whispers
1973,BEST PICTURE,False,The Exorcist
1973,BEST PICTURE,True,The Sting
1973,BEST PICTURE,False,A Touch of Class
1973,SHORT SUBJECT (Animated),True,Frank Film
1973,SHORT SUBJECT (Animated),False,The Legend of John Henry
1973,SHORT SUBJECT (Animated),False,Pulcinella
1973,SHORT SUBJECT (Live Action),True,The Bolero
1973,SHORT SUBJECT (Live Action),False,Clockmaker
1973,SHORT SUBJECT (Live Action),False,Life Times Nine
1973,SOUND,False,The Day of the Dolphin
1973,SOUND,True,The Exorcist
1973,SOUND,False,The Paper Chase
1973,SOUND,False,Paper Moon
1973,SOUND,False,The Sting
1973,WRITING (Screenplay--based on material from another medium),True,The Exorcist
1973,WRITING (Screenplay--based on material from another medium),False,The Last Detail
1973,WRITING (Screenplay--based on material from another medium),False,The Paper Chase
1973,WRITING (Screenplay--based on material from another medium),False,Paper Moon
1973,WRITING (Screenplay--based on material from another medium),False,Serpico
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),False,American Graffiti
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),False,Cries and Whispers
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),False,Save the Tiger
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),True,The Sting
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),False,A Touch of Class
1973,JEAN HERSHOLT HUMANITARIAN AWARD,True,Lew Wasserman
1973,HONORARY AWARD,True,"To Henri Langlois for his devotion to the art of film, his massive contributions in preserving its past and his unswerving faith in its future."
1973,HONORARY AWARD,True,To Groucho Marx in recognition of his brilliant creativity and for the unequalled achievements of the Marx Brothers in the art of motion picture comedy.
1973,IRVING G. THALBERG MEMORIAL AWARD,True,Lawrence Weingarten
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To JOACHIM GERB and ERICH KASTNER of The Arnold and Richter Company for the development and engineering of the Arriflex 35BL motion picture camera.
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To MAGNA-TECH ELECTRONIC CO., INC. for the engineering and development of a high-speed re-recording system for motion picture production."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To WILLIAM W. VALLIANT of PSC Technology Inc., HOWARD F. OTT of Eastman Kodak Company, and GERRY DIEBOLD of The Richmark Camera Service Inc. for the development of a liquid-gate system for motion-picture printers."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To HAROLD A. SCHEIB, CLIFFORD H. ELLIS and ROGER W. BANKS of Research Products Incorporated for the concept and engineering of the Model 2101 optical printer for motion picture optical effects."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To ROSCO LABORATORIES, INC. for the technical advances and the development of a complete system of light-control materials for motion picture photography."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To RICHARD H. VETTER of Todd-AO Corporation for the design of an improved anamorphic focusing system for motion picture photography.
1974,ACTOR,True,Art Carney
1974,ACTOR,False,Albert Finney
1974,ACTOR,False,Dustin Hoffman
1974,ACTOR,False,Jack Nicholson
1974,ACTOR,False,Al Pacino
1974,ACTOR IN A SUPPORTING ROLE,False,Fred Astaire
1974,ACTOR IN A SUPPORTING ROLE,False,Jeff Bridges
1974,ACTOR IN A SUPPORTING ROLE,True,Robert De Niro
1974,ACTOR IN A SUPPORTING ROLE,False,Michael V. Gazzo
1974,ACTOR IN A SUPPORTING ROLE,False,Lee Strasberg
1974,ACTRESS,True,Ellen Burstyn
1974,ACTRESS,False,Diahann Carroll
1974,ACTRESS,False,Faye Dunaway
1974,ACTRESS,False,Valerie Perrine
1974,ACTRESS,False,Gena Rowlands
1974,ACTRESS IN A SUPPORTING ROLE,True,Ingrid Bergman
1974,ACTRESS IN A SUPPORTING ROLE,False,Valentina Cortese
1974,ACTRESS IN A SUPPORTING ROLE,False,Madeline Kahn
1974,ACTRESS IN A SUPPORTING ROLE,False,Diane Ladd
1974,ACTRESS IN A SUPPORTING ROLE,False,Talia Shire
1974,ART DIRECTION,False,Chinatown
1974,ART DIRECTION,False,Earthquake
1974,ART DIRECTION,True,The Godfather Part II
1974,ART DIRECTION,False,The Island at the Top of the World
1974,ART DIRECTION,False,The Towering Inferno
1974,CINEMATOGRAPHY,False,Chinatown
1974,CINEMATOGRAPHY,False,Earthquake
1974,CINEMATOGRAPHY,False,Lenny
1974,CINEMATOGRAPHY,False,Murder on the Orient Express
1974,CINEMATOGRAPHY,True,The Towering Inferno
1974,COSTUME DESIGN,False,Chinatown
1974,COSTUME DESIGN,False,Daisy Miller
1974,COSTUME DESIGN,False,The Godfather Part II
1974,COSTUME DESIGN,True,The Great Gatsby
1974,COSTUME DESIGN,False,Murder on the Orient Express
1974,DIRECTING,False,Chinatown
1974,DIRECTING,False,Day for Night
1974,DIRECTING,True,The Godfather Part II
1974,DIRECTING,False,Lenny
1974,DIRECTING,False,A Woman under the Influence
1974,DOCUMENTARY (Feature),False,Antonia: A Portrait of the Woman
1974,DOCUMENTARY (Feature),False,The Challenge...A Tribute to Modern Art
1974,DOCUMENTARY (Feature),False,The 81st Blow
1974,DOCUMENTARY (Feature),True,Hearts and Minds
1974,DOCUMENTARY (Feature),False,The Wild and the Brave
1974,DOCUMENTARY (Short Subject),False,City Out of Wilderness
1974,DOCUMENTARY (Short Subject),True,Don't
1974,DOCUMENTARY (Short Subject),False,Exploratorium
1974,DOCUMENTARY (Short Subject),False,John Muir's High Sierra
1974,DOCUMENTARY (Short Subject),False,Naked Yoga
1974,FILM EDITING,False,Blazing Saddles
1974,FILM EDITING,False,Chinatown
1974,FILM EDITING,False,Earthquake
1974,FILM EDITING,False,The Longest Yard
1974,FILM EDITING,True,The Towering Inferno
1974,FOREIGN LANGUAGE FILM,True,Amarcord
1974,FOREIGN LANGUAGE FILM,False,Cats' Play
1974,FOREIGN LANGUAGE FILM,False,The Deluge
1974,FOREIGN LANGUAGE FILM,False,"Lacombe, Lucien"
1974,FOREIGN LANGUAGE FILM,False,The Truce
1974,MUSIC (Original Dramatic Score),False,Chinatown
1974,MUSIC (Original Dramatic Score),True,The Godfather Part II
1974,MUSIC (Original Dramatic Score),False,Murder on the Orient Express
1974,MUSIC (Original Dramatic Score),False,Shanks
1974,MUSIC (Original Dramatic Score),False,The Towering Inferno
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),True,The Great Gatsby
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,The Little Prince
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,Phantom of the Paradise
1974,MUSIC (Song),False,Benji
1974,MUSIC (Song),False,Blazing Saddles
1974,MUSIC (Song),False,The Little Prince
1974,MUSIC (Song),True,The Towering Inferno
1974,MUSIC (Song),False,Gold
1974,BEST PICTURE,False,Chinatown
1974,BEST PICTURE,False,The Conversation
1974,BEST PICTURE,True,The Godfather Part II
1974,BEST PICTURE,False,Lenny
1974,BEST PICTURE,False,The Towering Inferno
1974,SHORT FILM (Animated),True,Closed Mondays
1974,SHORT FILM (Animated),False,The Family That Dwelt Apart
1974,SHORT FILM (Animated),False,Hunger
1974,SHORT FILM (Animated),False,Voyage to Next
1974,SHORT FILM (Animated),False,Winnie the Pooh and Tigger Too
1974,SHORT FILM (Live Action),False,Climb
1974,SHORT FILM (Live Action),False,The Concert
1974,SHORT FILM (Live Action),True,One-Eyed Men Are Kings
1974,SHORT FILM (Live Action),False,Planet Ocean
1974,SHORT FILM (Live Action),False,The Violin
1974,SOUND,False,Chinatown
1974,SOUND,False,The Conversation
1974,SOUND,True,Earthquake
1974,SOUND,False,The Towering Inferno
1974,SOUND,False,Young Frankenstein
1974,WRITING (Original Screenplay),False,Alice Doesn't Live Here Anymore
1974,WRITING (Original Screenplay),True,Chinatown
1974,WRITING (Original Screenplay),False,The Conversation
1974,WRITING (Original Screenplay),False,Day for Night
1974,WRITING (Original Screenplay),False,Harry and Tonto
1974,WRITING (Screenplay Adapted from Other Material),False,The Apprenticeship of Duddy Kravitz
1974,WRITING (Screenplay Adapted from Other Material),True,The Godfather Part II
1974,WRITING (Screenplay Adapted from Other Material),False,Lenny
1974,WRITING (Screenplay Adapted from Other Material),False,Murder on the Orient Express
1974,WRITING (Screenplay Adapted from Other Material),False,Young Frankenstein
1974,SPECIAL ACHIEVEMENT AWARD (Visual Effects),True,Earthquake
1974,JEAN HERSHOLT HUMANITARIAN AWARD,True,Arthur B. Krim
1974,HONORARY AWARD,True,To Howard Hawks - A master American filmmaker whose creative efforts hold a distinguished place in world cinema.
1974,HONORARY AWARD,True,"To Jean Renoir - a genius who, with grace, responsibility and enviable devotion through silent film, sound film, feature, documentary and television, has won the world's admiration."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To JOSEPH D. KELLY of Glen Glenn Sound for the design of new audio control consoles which have advanced the state of the art of sound recording and rerecording for motion picture production.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To THE BURBANK STUDIOS SOUND DEPARTMENT for the design of new audio control consoles engineered and constructed by the Quad-Eight Sound Corporation.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To SAMUEL GOLDWYN STUDIOS SOUND DEPARTMENT for the design of a new audio control console engineered and constructed by the Quad-Eight Sound Corporation.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To QUAD-EIGHT SOUND CORPORATION for the engineering and construction of new audio control consoles designed by The Burbank Studios Sound Department and by the Samuel Goldwyn Studios Sound Department.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To WALDON O. WATSON, RICHARD J. STUMPF, ROBERT J. LEONARD and the UNIVERSAL CITY STUDIOS SOUND DEPARTMENT for the development and engineering of the Sensurround System for motion picture presentation."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To THE ELEMACK COMPANY, ROME, ITALY, for the design and development of their Spyder camera dolly."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To LOUIS AMI of Universal City Studios for the design and construction of a reciprocating camera platform used when photographing special visual effects for motion pictures.
1975,ACTOR,False,Walter Matthau
1975,ACTOR,True,Jack Nicholson
1975,ACTOR,False,Al Pacino
1975,ACTOR,False,Maximilian Schell
1975,ACTOR,False,James Whitmore
1975,ACTOR IN A SUPPORTING ROLE,True,George Burns
1975,ACTOR IN A SUPPORTING ROLE,False,Brad Dourif
1975,ACTOR IN A SUPPORTING ROLE,False,Burgess Meredith
1975,ACTOR IN A SUPPORTING ROLE,False,Chris Sarandon
1975,ACTOR IN A SUPPORTING ROLE,False,Jack Warden
1975,ACTRESS,False,Isabelle Adjani
1975,ACTRESS,False,Ann-Margret
1975,ACTRESS,True,Louise Fletcher
1975,ACTRESS,False,Glenda Jackson
1975,ACTRESS,False,Carol Kane
1975,ACTRESS IN A SUPPORTING ROLE,False,Ronee Blakley
1975,ACTRESS IN A SUPPORTING ROLE,True,Lee Grant
1975,ACTRESS IN A SUPPORTING ROLE,False,Sylvia Miles
1975,ACTRESS IN A SUPPORTING ROLE,False,Lily Tomlin
1975,ACTRESS IN A SUPPORTING ROLE,False,Brenda Vaccaro
1975,ART DIRECTION,True,Barry Lyndon
1975,ART DIRECTION,False,The Hindenburg
1975,ART DIRECTION,False,The Man Who Would Be King
1975,ART DIRECTION,False,Shampoo
1975,ART DIRECTION,False,The Sunshine Boys
1975,CINEMATOGRAPHY,True,Barry Lyndon
1975,CINEMATOGRAPHY,False,The Day of the Locust
1975,CINEMATOGRAPHY,False,Funny Lady
1975,CINEMATOGRAPHY,False,The Hindenburg
1975,CINEMATOGRAPHY,False,One Flew over the Cuckoo's Nest
1975,COSTUME DESIGN,True,Barry Lyndon
1975,COSTUME DESIGN,False,The Four Musketeers
1975,COSTUME DESIGN,False,Funny Lady
1975,COSTUME DESIGN,False,The Magic Flute
1975,COSTUME DESIGN,False,The Man Who Would Be King
1975,DIRECTING,False,Amarcord
1975,DIRECTING,False,Barry Lyndon
1975,DIRECTING,False,Dog Day Afternoon
1975,DIRECTING,False,Nashville
1975,DIRECTING,True,One Flew over the Cuckoo's Nest
1975,DOCUMENTARY (Feature),False,The California Reich
1975,DOCUMENTARY (Feature),False,Fighting for Our Lives
1975,DOCUMENTARY (Feature),False,The Incredible Machine
1975,DOCUMENTARY (Feature),True,The Man Who Skied down Everest
1975,DOCUMENTARY (Feature),False,The Other Half of the Sky: A China Memoir
1975,DOCUMENTARY (Short Subject),False,Arthur and Lillie
1975,DOCUMENTARY (Short Subject),True,The End of the Game
1975,DOCUMENTARY (Short Subject),False,Millions of Years Ahead of Man
1975,DOCUMENTARY (Short Subject),False,Probes in Space
1975,DOCUMENTARY (Short Subject),False,Whistling Smith
1975,FILM EDITING,False,Dog Day Afternoon
1975,FILM EDITING,True,Jaws
1975,FILM EDITING,False,The Man Who Would Be King
1975,FILM EDITING,False,One Flew over the Cuckoo's Nest
1975,FILM EDITING,False,Three Days of the Condor
1975,FOREIGN LANGUAGE FILM,True,Dersu Uzala
1975,FOREIGN LANGUAGE FILM,False,Land of Promise
1975,FOREIGN LANGUAGE FILM,False,Letters from Marusia
1975,FOREIGN LANGUAGE FILM,False,Sandakan No. 8
1975,FOREIGN LANGUAGE FILM,False,Scent of a Woman
1975,MUSIC (Original Score),False,"Birds Do It, Bees Do It"
1975,MUSIC (Original Score),False,Bite the Bullet
1975,MUSIC (Original Score),True,Jaws
1975,MUSIC (Original Score),False,One Flew over the Cuckoo's Nest
1975,MUSIC (Original Score),False,The Wind and the Lion
1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),True,Barry Lyndon
1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,Funny Lady
1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),False,Tommy
1975,MUSIC (Original Song),False,Funny Lady
1975,MUSIC (Original Song),True,Nashville
1975,MUSIC (Original Song),False,Whiffs
1975,MUSIC (Original Song),False,The Other Side of the Mountain
1975,MUSIC (Original Song),False,Mahogany
1975,BEST PICTURE,False,Barry Lyndon
1975,BEST PICTURE,False,Dog Day Afternoon
1975,BEST PICTURE,False,Jaws
1975,BEST PICTURE,False,Nashville
1975,BEST PICTURE,True,One Flew over the Cuckoo's Nest
1975,SHORT FILM (Animated),True,Great
1975,SHORT FILM (Animated),False,Kick Me
1975,SHORT FILM (Animated),False,Monsieur Pointu
1975,SHORT FILM (Animated),False,Sisyphus
1975,SHORT FILM (Live Action),True,Angel and Big Joe
1975,SHORT FILM (Live Action),False,Conquest of Light
1975,SHORT FILM (Live Action),False,Dawn Flight
1975,SHORT FILM (Live Action),False,A Day in the Life of Bonnie Consolo
1975,SHORT FILM (Live Action),False,Doubletalk
1975,SOUND,False,Bite the Bullet
1975,SOUND,False,Funny Lady
1975,SOUND,False,The Hindenburg
1975,SOUND,True,Jaws
1975,SOUND,False,The Wind and the Lion
1975,WRITING (Original Screenplay),False,Amarcord
1975,WRITING (Original Screenplay),False,And Now My Love
1975,WRITING (Original Screenplay),True,Dog Day Afternoon
1975,WRITING (Original Screenplay),False,Lies My Father Told Me
1975,WRITING (Original Screenplay),False,Shampoo
1975,WRITING (Screenplay Adapted from Other Material),False,Barry Lyndon
